VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-01-09 11:01:21,2017-01-09 11:26:00,1,3.6,1,N,42,237,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2017-01-22 15:28:23,2017-01-22 16:02:49,1,5.7,1,N,249,36,1,25.0,0.0,0.5,6.45,0.0,0.3,32.25
2,2017-01-23 16:29:22,2017-01-23 16:45:35,1,3.8,1,N,209,114,1,15.0,1.0,0.5,3.36,0.0,0.3,20.16
1,2017-01-11 23:54:47,2017-01-12 00:06:04,1,1.6,1,N,48,68,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35
1,2017-01-25 19:59:33,2017-01-25 20:03:35,1,0.4,1,N,90,234,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1,2017-01-14 09:32:45,2017-01-14 09:58:59,1,12.0,1,N,164,138,1,34.5,0.0,0.5,8.15,5.54,0.3,48.99
1,2017-01-22 20:44:14,2017-01-22 20:48:53,3,1.1,1,N,43,75,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2017-01-11 08:06:55,2017-01-11 08:19:50,2,1.5,1,N,186,162,1,9.5,0.0,0.5,1.25,0.0,0.3,11.55
2,2017-01-01 15:17:54,2017-01-01 15:32:22,2,1.68,1,N,186,230,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2017-01-24 22:48:47,2017-01-24 22:56:55,1,1.3,1,N,148,209,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
2,2017-01-16 14:59:54,2017-01-16 15:05:23,1,1.28,1,N,234,230,1,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-15 18:28:33,2017-01-15 18:41:58,1,2.97,1,N,236,170,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-28 18:45:55,2017-01-28 19:01:15,6,1.97,1,N,79,87,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2017-01-29 11:43:17,2017-01-29 11:56:31,1,2.7,1,N,141,107,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
2,2017-01-26 22:57:09,2017-01-26 23:00:15,1,0.67,1,N,141,263,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
2,2017-01-15 02:01:19,2017-01-15 02:26:38,6,5.61,1,N,79,238,1,21.5,0.5,0.5,3.2,0.0,0.3,26.0
1,2017-01-02 22:39:56,2017-01-02 22:43:57,1,1.0,1,N,113,90,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
1,2017-01-14 19:39:15,2017-01-14 19:44:40,1,0.7,1,N,161,164,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-23 12:22:15,2017-01-23 12:35:53,3,7.53,1,N,138,75,1,21.5,0.0,0.5,0.0,5.54,0.3,27.84
2,2017-01-04 16:51:37,2017-01-04 16:54:04,2,0.33,1,N,239,239,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
2,2017-01-11 17:57:23,2017-01-11 18:08:02,1,1.37,1,N,161,163,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-28 21:12:11,2017-01-28 21:43:09,6,4.77,1,N,114,225,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56
2,2017-01-07 09:48:29,2017-01-07 09:56:08,1,1.29,1,N,141,161,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2017-01-31 10:41:00,2017-01-31 11:00:22,1,3.4,1,N,234,231,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2017-01-09 18:08:30,2017-01-09 18:13:25,1,0.81,1,N,237,43,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2,2017-01-25 19:14:59,2017-01-25 19:26:22,2,1.16,1,N,79,148,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-22 09:11:15,2017-01-22 09:28:34,6,4.12,1,N,230,41,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2017-01-29 13:43:58,2017-01-29 14:13:12,2,11.5,1,N,163,138,1,35.0,0.0,0.5,0.0,5.54,0.3,41.34
1,2017-01-27 10:40:50,2017-01-27 10:47:25,1,0.7,1,N,151,238,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2017-01-12 04:12:28,2017-01-12 04:17:26,1,2.3,1,N,75,162,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
1,2017-01-09 01:15:08,2017-01-09 01:36:21,1,6.2,1,N,79,260,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
1,2017-01-31 08:57:37,2017-01-31 09:09:51,1,1.2,1,N,48,161,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2017-01-13 02:40:57,2017-01-13 02:54:55,1,5.2,1,N,161,129,3,16.5,0.5,0.5,0.0,0.0,0.3,17.8
2,2017-01-26 15:59:32,2017-01-26 16:17:31,1,2.83,1,N,237,107,1,13.5,0.0,0.5,1.0,0.0,0.3,15.3
1,2017-01-09 23:03:06,2017-01-09 23:14:54,1,2.7,1,N,237,186,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8
1,2017-01-15 13:51:00,2017-01-15 14:00:49,1,1.3,1,N,186,230,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
1,2017-01-13 17:56:21,2017-01-13 18:03:55,1,1.1,1,N,262,236,1,6.5,1.0,0.5,1.0,0.0,0.3,9.3
2,2017-01-02 10:24:12,2017-01-02 10:29:42,1,0.66,1,N,233,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-29 04:39:07,2017-01-29 04:44:16,1,1.3,1,N,79,137,1,6.0,0.5,0.5,1.83,0.0,0.3,9.13
1,2017-01-06 13:12:28,2017-01-06 13:23:41,1,1.8,1,N,90,48,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2017-01-14 01:06:31,2017-01-14 01:12:12,1,1.05,1,N,249,90,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2017-01-30 09:03:16,2017-01-30 09:13:56,1,1.55,1,N,162,140,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-01-30 17:11:36,2017-01-30 17:22:03,1,1.2,1,N,230,164,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-29 14:40:29,2017-01-29 14:46:24,5,1.08,1,N,239,151,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2017-01-17 14:22:24,2017-01-17 15:26:22,5,14.69,1,N,230,138,1,51.0,0.0,0.5,14.34,5.54,0.3,71.68
2,2017-01-20 21:03:37,2017-01-20 21:42:49,2,21.36,2,N,132,239,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-01-21 10:28:56,2017-01-21 10:52:26,5,3.72,1,N,43,43,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-01-10 11:45:22,2017-01-10 12:02:22,1,1.11,1,N,233,161,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-01-11 10:19:35,2017-01-11 10:34:22,1,5.01,1,N,107,13,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2017-01-09 17:24:49,2017-01-09 18:16:45,1,16.19,1,N,138,261,1,48.5,1.0,0.5,11.17,5.54,0.3,67.01
1,2017-01-05 12:16:12,2017-01-05 12:31:14,1,0.7,1,N,234,186,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-22 15:17:36,2017-01-22 15:48:49,5,4.71,1,N,186,256,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3
2,2017-01-26 21:22:46,2017-01-26 21:27:04,1,0.71,1,N,144,249,1,5.0,0.5,0.5,1.11,0.0,0.3,7.41
1,2017-01-31 19:44:56,2017-01-31 20:17:19,1,6.7,1,N,249,61,1,25.5,1.0,0.5,5.45,0.0,0.3,32.75
1,2017-01-02 16:02:46,2017-01-02 16:05:58,1,0.6,1,N,107,107,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-01-08 13:17:47,2017-01-08 13:56:45,1,9.78,1,N,138,234,1,35.0,0.0,0.5,5.0,5.54,0.3,46.34
2,2017-01-30 18:38:06,2017-01-30 18:46:31,1,0.87,1,N,50,48,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-11 04:59:18,2017-01-11 05:05:28,1,0.9,1,N,164,137,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2017-01-03 13:15:17,2017-01-03 13:28:26,1,2.08,1,N,141,164,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,2017-01-08 10:40:14,2017-01-08 10:43:03,1,0.5,1,N,236,236,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-01-06 11:23:16,2017-01-06 11:25:11,1,0.0,1,N,170,170,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
1,2017-01-26 07:44:33,2017-01-26 08:28:21,1,18.6,3,N,239,1,1,71.0,0.0,0.0,16.75,12.5,0.3,100.55
2,2017-01-15 15:56:50,2017-01-15 16:06:00,5,1.68,1,N,142,246,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-12 11:09:43,2017-01-12 11:29:08,1,2.93,1,N,163,238,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
2,2017-01-05 09:14:04,2017-01-05 09:23:54,6,1.0,1,N,4,114,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-01-22 10:06:34,2017-01-22 10:20:26,1,2.6,1,N,151,163,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-01-16 18:37:01,2017-01-16 18:48:31,1,1.54,1,N,230,229,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2017-01-30 07:19:05,2017-01-30 07:30:32,1,2.5,1,N,143,236,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
2,2017-01-18 19:21:15,2017-01-18 19:28:45,2,1.15,1,N,90,249,1,6.5,1.0,0.5,1.0,0.0,0.3,9.3
2,2017-01-29 11:07:01,2017-01-29 11:35:46,1,6.68,1,N,231,236,1,25.5,0.0,0.5,4.73,0.0,0.3,31.03
2,2017-01-06 07:50:47,2017-01-06 08:07:00,2,2.8,1,N,174,78,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2017-01-21 15:58:33,2017-01-21 16:08:39,2,0.6,1,N,137,170,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-12 01:19:39,2017-01-12 01:23:01,1,0.86,1,N,143,50,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2017-01-14 23:55:12,2017-01-15 00:02:02,2,2.03,1,N,65,87,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2017-01-19 21:58:40,2017-01-19 22:17:35,1,9.05,1,N,138,170,1,26.5,0.5,0.5,6.67,5.54,0.3,40.01
2,2017-01-16 00:01:13,2017-01-16 00:06:02,3,1.6,1,N,107,162,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
1,2017-01-05 10:43:21,2017-01-05 10:56:54,2,1.3,1,N,141,163,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2017-01-08 09:43:58,2017-01-08 09:50:31,1,2.1,1,N,65,231,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2017-01-31 09:06:45,2017-01-31 09:44:19,1,3.97,1,N,143,107,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2017-01-18 11:56:35,2017-01-18 12:05:38,1,0.57,1,N,170,162,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-03 10:47:26,2017-01-03 11:04:09,1,2.22,1,N,113,246,1,12.0,0.0,0.5,1.92,0.0,0.3,14.72
1,2017-01-13 14:34:39,2017-01-13 14:37:34,1,0.4,1,N,230,48,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2017-01-10 12:57:46,2017-01-10 13:08:45,1,0.39,1,N,114,144,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-26 21:11:20,2017-01-26 21:13:35,2,0.44,1,N,234,170,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3
1,2017-01-19 20:21:51,2017-01-19 20:44:19,1,4.3,1,N,249,263,1,18.0,0.5,0.5,2.5,0.0,0.3,21.8
2,2017-01-16 22:36:38,2017-01-16 22:47:24,1,2.66,1,N,151,48,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2,2017-01-18 13:53:44,2017-01-18 14:08:03,2,2.21,1,N,68,142,1,11.0,0.0,0.5,2.5,0.0,0.3,14.3
1,2017-01-07 14:48:13,2017-01-07 15:16:55,1,2.9,1,N,68,211,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
1,2017-01-12 13:26:53,2017-01-12 13:50:40,1,6.3,1,N,125,25,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35
2,2017-01-26 21:14:48,2017-01-26 21:19:37,5,1.33,1,N,162,141,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2017-01-31 23:57:35,2017-02-01 00:01:34,1,1.36,1,N,239,238,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
1,2017-01-04 19:30:36,2017-01-04 19:38:20,1,1.1,1,N,263,237,1,7.0,1.0,0.5,2.6,0.0,0.3,11.4
2,2017-01-13 20:24:37,2017-01-13 20:41:20,3,4.77,1,N,137,7,1,16.5,0.5,0.5,2.0,0.0,0.3,19.8
2,2017-01-23 20:13:27,2017-01-23 20:24:15,2,1.53,1,N,230,229,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2017-01-28 09:13:16,2017-01-28 09:15:23,1,0.4,1,N,239,142,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-26 14:12:40,2017-01-26 14:30:32,5,6.6,1,N,230,41,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2017-01-13 23:35:23,2017-01-13 23:38:47,1,0.59,1,N,148,144,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
1,2017-01-09 16:28:21,2017-01-09 17:03:48,1,5.9,1,N,264,264,1,26.5,1.0,0.5,1.0,0.0,0.3,29.3
1,2017-01-14 18:09:01,2017-01-14 18:13:47,2,0.8,1,N,234,68,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-01-31 14:03:39,2017-01-31 14:12:27,1,1.5,1,N,161,186,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-04 14:53:29,2017-01-04 14:59:50,1,1.07,1,N,163,100,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-22 10:16:22,2017-01-22 10:27:16,1,4.3,1,N,262,113,1,14.5,0.0,0.5,3.8,0.0,0.3,19.1
1,2017-01-07 15:54:15,2017-01-07 16:00:13,1,0.7,1,N,230,186,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-01-13 18:29:44,2017-01-13 18:48:29,1,2.4,1,N,163,90,1,13.0,1.0,0.5,1.0,0.0,0.3,15.8
1,2017-01-04 18:55:22,2017-01-04 19:02:35,1,1.3,1,N,68,249,1,7.0,1.0,0.5,1.2,0.0,0.3,10.0
1,2017-01-27 14:43:13,2017-01-27 14:58:35,1,1.6,1,N,151,75,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
1,2017-01-02 01:26:22,2017-01-02 01:32:51,2,0.7,1,N,230,48,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2017-01-02 09:38:49,2017-01-02 09:46:34,2,1.75,1,N,231,113,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-31 18:04:36,2017-01-31 18:36:57,2,10.21,1,N,138,48,2,32.0,1.0,0.5,0.0,5.54,0.3,39.34
2,2017-01-07 08:14:02,2017-01-07 08:21:29,1,1.88,1,N,186,48,1,8.0,0.0,0.5,5.0,0.0,0.3,13.8
1,2017-01-17 18:07:55,2017-01-17 18:11:03,1,1.1,1,N,236,75,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-21 15:47:55,2017-01-21 15:55:49,1,0.9,1,N,90,164,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2017-01-06 22:36:02,2017-01-06 22:40:55,2,0.55,1,N,162,230,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19
1,2017-01-06 19:50:51,2017-01-06 20:32:10,2,15.8,1,N,260,100,1,44.5,1.0,0.5,10.35,5.54,0.3,62.19
2,2017-01-26 03:49:02,2017-01-26 04:10:04,1,7.84,1,N,158,42,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8
1,2017-01-24 12:46:07,2017-01-24 12:52:19,1,0.6,1,N,238,239,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-12 22:35:26,2017-01-12 22:56:43,1,10.6,1,N,138,25,1,31.0,0.5,0.5,5.0,0.0,0.3,37.3
1,2017-01-29 20:17:15,2017-01-29 20:33:20,1,3.2,1,N,162,158,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8
2,2017-01-14 20:59:22,2017-01-14 21:04:46,1,0.59,1,N,140,263,1,5.0,0.5,0.5,0.5,0.0,0.3,6.8
1,2017-01-25 22:09:15,2017-01-25 22:23:49,1,2.5,1,N,161,262,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
1,2017-01-09 22:15:45,2017-01-09 22:23:23,1,1.2,1,N,186,68,1,7.0,0.5,0.5,2.45,0.0,0.3,10.75
1,2017-01-10 19:43:45,2017-01-10 19:55:51,1,1.8,1,N,234,48,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,2017-01-31 21:02:59,2017-01-31 21:09:18,1,0.8,1,N,142,161,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2017-01-09 12:33:19,2017-01-09 12:43:49,1,1.2,1,N,48,163,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2017-01-01 01:06:02,2017-01-01 01:21:53,5,3.21,1,N,170,43,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
2,2017-01-24 19:59:47,2017-01-24 20:07:54,2,1.32,1,N,79,232,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1,2017-01-05 23:58:48,2017-01-05 23:58:48,2,0.0,1,N,79,264,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
2,2017-01-26 22:30:11,2017-01-26 22:34:53,1,1.14,1,N,158,68,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2017-01-23 15:07:14,2017-01-23 15:21:00,1,2.9,1,N,158,48,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2017-01-08 16:08:08,2017-01-08 16:21:57,1,5.9,1,N,170,13,1,18.0,0.0,0.5,5.0,0.0,0.3,23.8
1,2017-01-20 16:06:43,2017-01-20 16:24:45,1,0.8,1,N,170,48,1,11.5,1.0,0.5,2.65,0.0,0.3,15.95
1,2017-01-27 13:16:54,2017-01-27 13:43:16,1,7.2,1,N,152,114,1,26.0,0.0,0.5,5.35,0.0,0.3,32.15
1,2017-01-05 10:29:07,2017-01-05 10:43:04,1,1.5,1,N,163,90,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-01-24 18:43:27,2017-01-24 18:56:31,1,2.8,1,N,79,141,1,12.0,1.0,0.5,4.1,0.0,0.3,17.9
2,2017-01-18 16:24:54,2017-01-18 16:38:55,1,1.71,1,N,140,239,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
2,2017-01-29 14:02:38,2017-01-30 13:38:26,1,1.15,1,N,230,162,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-12 16:03:25,2017-01-12 16:52:57,2,19.41,2,N,132,262,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84
1,2017-01-05 10:10:03,2017-01-05 10:24:00,1,1.3,1,N,162,140,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-01-01 04:30:07,2017-01-01 04:36:28,2,2.2,1,N,264,264,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2017-01-29 18:24:55,2017-01-29 18:31:42,2,1.43,1,N,263,238,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2017-01-24 19:43:35,2017-01-24 19:52:36,1,0.86,1,N,137,164,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
1,2017-01-13 22:53:03,2017-01-13 23:07:09,1,3.9,1,N,263,193,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3
1,2017-01-17 09:50:06,2017-01-17 10:08:51,1,1.6,1,N,163,246,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
2,2017-01-16 07:14:49,2017-01-16 07:25:02,2,1.79,1,N,161,50,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2017-01-30 15:29:26,2017-01-30 15:38:12,1,1.46,1,N,238,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-06 22:25:10,2017-01-06 22:34:36,1,2.09,1,N,239,41,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2017-01-25 14:32:36,2017-01-25 15:06:55,2,10.46,1,N,230,138,1,34.0,0.0,0.5,8.0,5.54,0.3,48.34
1,2017-01-22 01:07:32,2017-01-22 01:08:39,1,0.3,1,N,230,161,1,3.0,0.5,0.5,0.85,0.0,0.3,5.15
1,2017-01-04 17:45:00,2017-01-04 18:40:56,2,18.3,3,N,237,1,1,74.0,1.0,0.0,18.65,18.0,0.3,111.95
1,2017-01-16 10:35:54,2017-01-16 11:15:47,1,19.7,2,N,132,24,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89
2,2017-01-07 04:04:44,2017-01-07 04:08:48,1,1.01,1,N,229,233,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2017-01-25 19:11:15,2017-01-25 19:15:28,1,0.55,1,N,79,107,1,4.5,1.0,0.5,1.89,0.0,0.3,8.19
2,2017-01-17 06:16:32,2017-01-17 06:36:24,1,4.83,1,N,226,142,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2017-01-26 10:37:01,2017-01-26 11:09:03,1,3.68,1,N,162,231,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
1,2017-01-16 18:16:21,2017-01-16 18:34:42,1,3.1,1,N,229,249,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
1,2017-01-26 21:20:52,2017-01-26 21:27:04,1,1.1,1,N,79,170,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0
2,2017-01-21 00:16:33,2017-01-21 00:24:34,1,1.51,1,N,142,238,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09
2,2017-01-25 14:49:42,2017-01-25 15:05:20,1,1.56,1,N,142,237,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2017-01-17 22:03:09,2017-01-17 22:12:49,1,1.7,1,N,237,262,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1,2017-01-14 19:36:01,2017-01-14 19:49:33,1,2.1,1,N,48,107,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
2,2017-01-07 14:52:34,2017-01-07 15:20:22,1,3.0,1,N,186,114,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
1,2017-01-30 08:27:49,2017-01-30 08:49:34,1,4.8,1,N,68,87,1,19.5,0.0,0.5,4.05,0.0,0.3,24.35
1,2017-01-23 06:50:06,2017-01-23 07:10:01,1,4.4,1,N,113,239,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
1,2017-01-14 14:37:52,2017-01-14 14:50:06,2,1.6,1,N,79,90,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-01-28 12:16:27,2017-01-28 12:32:35,1,1.8,1,N,13,209,1,11.5,0.0,0.5,3.05,0.0,0.3,15.35
1,2017-01-26 18:29:46,2017-01-26 18:44:34,1,1.1,1,N,230,164,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,2017-01-08 20:54:52,2017-01-08 20:59:00,1,0.5,1,N,100,161,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1,2017-01-19 19:18:18,2017-01-19 19:26:04,2,0.8,1,N,48,163,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-12 18:33:26,2017-01-12 18:49:19,3,1.5,1,N,163,100,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
2,2017-01-10 13:47:07,2017-01-10 14:10:09,1,4.48,1,N,41,230,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2017-01-25 07:45:11,2017-01-25 08:06:16,1,2.26,1,N,239,140,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
2,2017-01-29 03:11:51,2017-01-29 03:26:17,1,3.75,1,N,144,246,1,13.5,0.5,0.5,1.0,0.0,0.3,15.8
1,2017-01-30 19:33:15,2017-01-30 19:49:48,1,2.9,1,N,163,234,1,13.0,1.0,0.5,2.0,0.0,0.3,16.8
2,2017-01-05 13:32:51,2017-01-05 13:38:37,1,0.75,1,N,170,161,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2017-01-10 08:35:19,2017-01-10 08:47:38,2,1.5,1,N,142,161,1,9.5,0.0,0.5,1.54,0.0,0.3,11.84
1,2017-01-24 17:37:15,2017-01-24 17:49:23,1,0.3,1,N,163,161,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-02 22:57:55,2017-01-02 23:02:06,1,0.94,1,N,148,224,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
1,2017-01-26 08:44:23,2017-01-26 09:10:46,1,0.6,1,N,33,65,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
2,2017-01-02 15:32:39,2017-01-02 15:40:16,2,0.84,1,N,163,163,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-01-27 10:19:21,2017-01-27 10:29:06,5,1.32,1,N,262,229,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-01-23 07:25:39,2017-01-23 07:34:39,1,1.5,1,N,246,230,1,8.0,0.0,0.5,1.5,0.0,0.3,10.3
2,2017-01-31 07:36:44,2017-01-31 07:45:30,1,1.46,1,N,107,164,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2017-01-29 01:09:46,2017-01-29 01:22:16,1,6.5,1,N,87,263,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95
2,2017-01-16 10:15:09,2017-01-16 10:18:34,6,0.64,1,N,237,237,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-01-07 03:08:12,2017-01-07 03:19:07,5,2.29,1,N,249,79,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
1,2017-01-26 09:31:05,2017-01-26 09:38:51,1,0.8,1,N,107,170,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2017-01-05 07:57:54,2017-01-05 08:11:51,1,3.0,1,N,236,164,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2017-01-16 11:07:38,2017-01-16 11:11:23,1,0.5,1,N,237,141,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
2,2017-01-09 09:16:58,2017-01-09 09:20:51,2,0.48,1,N,141,141,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-01-08 04:11:11,2017-01-08 04:37:58,1,6.0,1,N,48,179,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16
2,2017-01-29 12:07:34,2017-01-29 12:26:49,1,6.55,1,N,262,231,1,22.0,0.0,0.5,6.84,0.0,0.3,29.64
1,2017-01-29 22:19:23,2017-01-29 22:36:10,2,5.6,1,N,13,230,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
