SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,AdjSalePrice
2210,3200,1.0,5,8,275056.0
5050,20100,3.25,4,11,3173862.0
2210,10794,2.25,3,7,264248.0
4570,10140,3.25,4,10,719255.0
3230,11868,3.5,5,8,861134.0
2080,3360,2.25,4,8,931365.0
1940,11202,2.5,4,9,503656.0
1700,22757,1.0,2,7,317587.0
1240,7947,1.0,3,7,254426.0
1170,7650,1.75,3,7,297326.0
2860,9500,2.5,4,8,542450.0
3710,15935,2.5,4,10,783446.0
5507,13418,3.5,6,10,797627.0
1330,35240,2.0,3,7,285139.0
1330,35060,2.0,3,7,265969.0
2650,17910,2.75,4,7,345768.0
1982,6406,2.5,4,8,358853.0
2960,10960,2.0,5,7,607821.0
1820,8994,2.75,3,7,272200.0
2180,7650,2.5,4,8,504963.0
1870,3497,2.0,4,7,397137.0
1130,1369,2.5,3,7,267295.0
1930,3840,2.75,4,7,425887.0
2290,7620,2.5,4,7,309972.0
1800,1741,2.0,5,6,387762.0
1800,1741,2.0,5,6,245821.0
2090,5080,2.5,4,7,351463.0
1390,7239,1.75,3,6,376020.0
1370,5182,2.25,3,6,309647.0
1370,5182,2.25,3,6,325767.0
1380,7200,1.5,3,7,422441.0
2280,4600,3.0,5,8,484340.0
1960,7705,1.75,3,7,357432.0
1190,7320,1.0,3,6,310770.0
2340,7270,2.5,4,8,522365.0
910,7620,1.0,3,7,289570.0
2360,7620,1.75,4,7,426643.0
2170,7350,2.5,4,7,281624.0
1380,4880,1.0,3,6,297644.0
1460,4880,1.75,2,6,338411.0
2210,5080,2.25,4,7,401106.0
1140,7620,1.5,2,6,396299.0
2200,6375,2.25,2,7,386098.0
1270,7200,1.0,2,7,338029.0
1330,4920,2.0,3,6,380787.0
950,7620,1.0,3,7,312120.0
930,7620,1.0,3,7,322795.0
720,6345,1.0,2,6,296414.0
1140,9261,1.5,3,6,361068.0
1700,8100,1.5,4,7,299825.0
1720,7874,2.0,3,7,314108.0
2770,7620,2.75,4,7,446613.0
900,7620,1.0,2,7,226614.0
1310,8640,1.0,4,6,161550.0
2710,8960,2.0,4,7,403934.0
2640,5096,3.0,5,10,942851.0
2700,5001,3.0,5,10,941342.0
1020,6120,1.0,3,7,502790.0
1450,5080,1.75,3,7,429116.0
2520,4800,1.75,4,7,524174.0
2150,10065,2.5,3,8,885110.0
2010,1564,3.5,3,9,620635.0
2148,5100,2.5,2,8,662686.0
1600,5304,1.0,3,7,504704.0
2690,4590,3.0,4,8,800069.0
1840,7650,2.0,3,7,622828.0
900,4080,1.0,2,7,400130.0
1360,6120,1.0,2,7,486298.0
1440,17368,2.0,4,6,290865.0
1130,7964,1.0,2,7,362583.0
2610,13053,2.0,4,9,650736.0
1480,13125,1.75,4,7,432281.0
1000,7194,1.0,3,7,262996.0
2200,7440,2.0,5,7,328241.0
2200,7440,2.0,5,7,221270.0
1300,8850,1.5,3,7,241300.0
1450,10031,1.75,3,7,320235.0
1530,6605,2.25,3,8,340865.0
1840,1562,2.5,4,7,307993.0
1840,3052,2.5,4,7,306146.0
1260,1218,2.5,3,7,287752.0
1310,1579,2.5,2,7,281958.0
1310,1579,2.5,2,7,244103.0
1120,1141,1.5,2,7,250726.0
1900,8197,2.0,3,7,380469.0
1100,6848,1.75,4,7,377378.0
1730,5000,3.0,3,7,421681.0
1920,4500,1.75,3,7,635601.0
1350,3300,1.0,2,7,498591.0
2160,5000,1.5,5,8,751859.0
1530,3000,2.0,2,7,466885.0
3230,6000,2.75,4,9,891937.0
2020,3600,1.75,4,7,555443.0
1880,4000,2.0,3,7,682326.0
2040,4685,2.5,3,10,956619.0
2240,5206,2.5,3,8,657087.0
880,1642,0.5,1,6,247976.0
1980,2500,2.0,3,7,143079.0
1220,2500,1.0,2,6,350951.0
2400,10126,3.0,5,8,602163.0
1730,2500,2.25,3,8,560605.0
1100,10547,1.0,3,6,154127.0
1420,11852,3.0,3,6,269841.0
1370,10138,1.0,3,7,339450.0
1780,2240,2.5,3,8,416606.0
1640,3200,2.25,2,8,422005.0
900,8580,1.0,2,5,90735.0
2038,7643,2.5,4,8,390119.0
5700,20433,4.5,5,12,2328971.0
1550,9625,2.5,3,7,336627.0
1570,5113,2.5,3,7,352955.0
2490,7525,2.5,4,7,326872.0
2140,8982,2.25,4,8,434494.0
1840,16794,2.0,3,8,334769.0
1840,16679,1.75,3,8,324257.0
2620,16150,2.75,4,8,404201.0
3760,6807,2.75,4,9,823491.0
5470,10618,4.25,5,11,1347368.0
5470,7710,4.25,5,11,1403224.0
5470,7710,4.25,5,11,1212692.0
3730,9741,2.5,4,10,975971.0
2210,7998,1.75,3,7,554224.0
1390,4500,1.75,3,6,279034.0
580,3115,1.0,2,6,220507.0
1520,5750,2.25,3,8,626655.0
1960,3795,2.75,3,7,613227.0
1200,9353,1.0,3,6,263389.0
2260,6769,1.0,3,7,228084.0
2290,7000,2.5,4,8,356619.0
2450,7350,2.5,4,8,417767.0
2110,11678,3.0,4,8,395083.0
1790,6844,2.5,4,8,351096.0
2020,6600,3.5,4,8,366176.0
1850,7841,2.5,4,7,362154.0
1850,7841,2.5,4,7,337918.0
1480,14390,1.75,3,6,140282.0
2020,10450,2.0,4,7,270692.0
1020,9000,1.0,2,6,224894.0
1220,7215,2.0,3,6,295860.0
1630,7250,1.75,3,6,318305.0
1650,15008,3.0,3,7,451988.0
2460,9606,3.0,4,8,407446.0
790,19045,1.0,2,6,285183.0
1150,15000,1.0,2,6,228929.0
1030,6500,2.0,3,7,211507.0
1030,6500,2.0,3,7,322914.0
1500,14750,1.5,3,6,128135.0
1570,5978,2.0,5,6,307001.0
780,10064,1.0,2,7,235723.0
780,10064,1.0,2,7,242098.0
1220,6000,1.0,3,6,255282.0
940,7000,1.0,2,5,266350.0
1250,14774,1.0,2,6,203335.0
1850,14800,1.75,5,6,322525.0
840,8590,1.0,1,6,212944.0
1090,8400,2.0,3,6,268115.0
1610,6750,1.75,3,8,459958.0
1560,2250,3.0,3,9,577890.0
750,6750,1.0,2,6,325535.0
860,4500,1.0,2,6,384949.0
1300,3800,1.0,3,7,460134.0
1620,5108,1.5,3,7,435328.0
1780,5201,1.5,2,7,414994.0
1430,5040,1.0,3,7,475460.0
1360,5111,2.25,3,7,532564.0
1420,5110,1.75,2,6,402294.0
880,5111,1.0,2,6,367238.0
2430,5110,3.0,4,8,755317.0
1130,5110,1.0,2,6,367399.0
1300,5111,1.75,3,7,452558.0
1960,6388,1.5,3,7,416109.0
2340,6183,2.25,3,7,504003.0
1650,5106,1.0,2,7,455866.0
1620,7750,2.0,3,7,474501.0
1210,7905,1.5,4,6,279797.0
1200,7280,1.0,4,6,194236.0
1170,7372,1.5,4,6,291640.0
950,6864,1.0,3,6,262327.0
910,9180,1.0,3,6,265074.0
1180,6699,1.0,4,6,256383.0
1270,7198,2.0,3,7,264149.0
1010,7198,1.5,2,6,243859.0
1660,8398,1.75,4,7,327081.0
2660,8258,2.5,4,9,526808.0
2880,8284,2.5,3,9,489600.0
3890,9655,3.25,5,9,584885.0
2850,10080,3.5,4,10,501868.0
3970,15498,3.25,4,10,617348.0
1950,5200,2.5,4,7,464902.0
3030,5760,2.5,4,8,558290.0
1600,2930,2.5,3,7,418903.0
1670,3369,2.5,3,7,465477.0
2060,3959,2.75,4,7,374289.0
3370,5230,2.75,4,9,703222.0
4150,6670,3.5,5,10,956765.0
3000,12410,2.5,4,9,559738.0
2360,4000,2.5,4,8,573082.0
1740,1774,3.5,3,8,657405.0
1730,3000,2.5,3,8,610328.0
1820,1679,3.25,2,8,626849.0
1870,1900,2.25,3,8,743745.0
2920,2808,3.0,5,8,583780.0
3000,37126,2.5,3,8,543074.0
2494,7650,2.0,5,7,400902.0
1350,8589,1.75,3,7,289223.0
1300,8960,1.0,3,7,249637.0
1660,8175,2.0,4,7,307034.0
1660,8175,2.0,4,7,283513.0
3020,12184,2.5,3,8,615424.0
2920,15210,2.5,3,8,511065.0
3080,7759,3.5,5,8,551281.0
3830,9908,3.5,4,8,585886.0
3160,13603,2.5,3,8,608708.0
2290,7560,2.5,4,8,406113.0
2360,9068,2.5,3,8,414585.0
2280,7727,2.5,3,8,410216.0
2410,9159,2.75,3,8,418566.0
2360,7211,2.75,4,8,392631.0
1550,10000,2.25,3,7,382621.0
1120,9240,1.0,3,7,373810.0
2040,11000,2.25,4,7,434298.0
1220,7250,1.75,3,7,362158.0
1700,12171,2.0,3,7,475287.0
1980,9900,1.75,3,7,387464.0
1950,21670,0.0,4,7,519285.0
1820,34800,1.75,3,6,450769.0
1150,4200,1.0,1,5,542099.0
2370,7223,2.25,3,8,510508.0
1390,3150,2.25,3,7,439699.0
1200,2625,1.5,2,7,381754.0
1240,2625,1.5,2,7,357416.0
1260,2625,1.5,2,7,355556.0
2040,7380,2.5,4,8,607793.0
2460,7002,2.25,4,8,631429.0
2460,7647,2.25,4,8,755248.0
1490,7431,2.0,3,7,524102.0
1700,7210,2.5,3,7,568889.0
1700,7725,1.75,4,7,452575.0
2190,90604,2.0,3,7,656929.0
4070,113691,4.0,4,10,1289685.0
1550,47583,2.5,3,6,428363.0
4770,107157,2.75,5,9,1232864.0
1580,10000,2.0,4,7,288212.0
1490,8200,1.0,2,7,405214.0
2300,9150,2.0,4,8,561070.0
1690,10062,2.0,3,7,381355.0
1690,4324,1.75,3,7,474629.0
1150,8040,0.75,2,7,328719.0
1240,10800,1.75,3,7,214033.0
4260,6478,3.0,3,9,1245781.0
4260,6478,3.0,3,9,772759.0
960,8250,1.0,3,7,296429.0
1120,8250,1.75,3,7,326585.0
1200,8938,1.0,3,7,278690.0
2750,8872,2.5,3,9,651447.0
2400,9615,2.5,4,9,623759.0
2310,8127,2.5,4,8,632358.0
2320,8892,2.5,3,9,651447.0
1930,8066,2.5,3,9,590301.0
2340,7245,2.5,4,9,518095.0
2190,8195,2.5,3,9,584946.0
2650,9435,2.25,4,9,740556.0
2330,9530,2.25,3,9,627561.0
2500,7721,2.5,4,9,690462.0
2830,8242,2.5,3,9,660453.0
6240,11043,4.5,4,11,656486.0
1720,8615,2.5,3,7,343847.0
1700,8448,2.0,3,7,250836.0
2250,9988,2.5,4,8,449823.0
2340,7475,2.5,4,8,418593.0
2220,7064,2.5,4,8,547039.0
2270,7140,2.5,4,8,591359.0
2350,7035,2.5,3,8,551237.0
2870,9719,2.75,4,8,601304.0
1890,7921,2.0,3,9,553825.0
2320,12042,2.5,4,7,499648.0
2410,7813,2.5,4,8,540090.0
2410,7813,2.5,4,8,701424.0
2510,9271,2.5,4,8,651625.0
2210,8622,2.5,3,8,642394.0
2240,7514,2.5,3,8,626440.0
2770,10274,2.5,4,9,623759.0
2230,8288,2.5,4,9,607281.0
1720,8979,2.25,4,8,479659.0
1560,11667,2.25,3,8,561107.0
1730,8437,2.25,4,8,482807.0
1410,7679,2.25,3,8,477901.0
1870,7433,2.25,3,8,528540.0
1750,7797,2.25,4,8,476116.0
1860,9472,2.25,4,8,552596.0
1840,10609,2.25,3,8,543477.0
1980,9061,2.5,3,8,552596.0
1900,6750,2.5,4,8,525663.0
1950,9906,2.5,4,8,548802.0
1860,7970,2.5,3,8,500650.0
1830,8276,2.25,4,8,547276.0
1730,7886,2.0,3,8,502557.0
1820,11012,2.5,3,8,507413.0
2190,7807,2.5,3,8,540021.0
2000,7033,2.5,3,8,527146.0
2140,8925,2.5,3,8,539632.0
2030,8082,2.5,3,8,541460.0
2230,9257,2.5,4,8,607193.0
2320,8237,2.5,4,8,566301.0
2340,8942,2.5,4,8,561290.0
2060,12112,2.5,4,8,560253.0
1970,9856,2.0,3,8,370466.0
1960,4882,2.5,4,7,370406.0
1870,5250,2.5,4,7,370465.0
1350,6799,1.75,3,7,299623.0
2070,7995,2.25,3,7,369930.0
1260,7346,2.0,3,7,304922.0
2180,8475,2.75,4,7,320697.0
2140,6337,2.75,4,7,351764.0
2140,6337,2.75,4,7,317261.0
1700,7280,2.5,4,7,305618.0
2490,7666,2.5,5,7,381486.0
1850,7199,2.5,4,7,340672.0
2380,7770,2.5,3,8,610457.0
1520,7270,2.25,4,7,500206.0
1800,6600,2.25,3,7,524621.0
2310,7925,2.75,3,7,545894.0
1810,7874,3.0,4,8,488839.0
2530,8472,2.25,4,8,536251.0
2260,9564,2.5,3,8,519388.0
2350,7203,2.5,4,8,505796.0
2180,7203,2.5,4,8,467965.0
2260,9550,2.5,3,8,403617.0
2610,7724,2.5,4,8,505541.0
2260,8261,2.5,3,8,468245.0
2310,9779,3.0,3,8,523015.0
2250,7206,3.0,3,8,492275.0
2600,7949,2.5,4,8,540743.0
2580,8542,2.5,4,8,534290.0
2030,9381,2.5,4,8,457830.0
2620,8402,2.5,4,8,560412.0
1920,7236,2.5,4,8,463150.0
2150,8221,2.5,3,8,518781.0
2070,8581,2.5,3,8,492260.0
3080,10499,2.5,4,9,688151.0
2150,9243,2.5,4,9,554224.0
2300,8743,2.5,4,9,609524.0
2240,7350,2.5,4,9,651385.0
2250,7848,2.5,4,9,721513.0
3900,10325,3.5,4,11,1412282.0
4340,11413,4.25,5,11,1466600.0
1040,1139,1.0,2,7,584479.0
3720,9607,2.5,3,10,939789.0
5400,10399,5.25,6,11,1134431.0
5400,10399,5.25,6,11,1564117.0
3850,10229,2.25,3,13,1627144.0
3990,11977,3.5,4,11,1139665.0
2930,8955,3.0,4,10,959971.0
3550,11149,3.25,4,10,985517.0
3740,17293,2.75,4,10,1228753.0
6060,22162,4.5,6,11,1929305.0
3910,13247,3.5,4,11,1378167.0
3470,11843,3.25,4,11,1549453.0
3470,11843,3.25,4,11,1475101.0
2950,9802,2.5,4,10,1088629.0
5390,15508,3.5,4,10,1330526.0
4300,18498,3.25,4,12,1190951.0
3490,11502,3.25,3,11,1137614.0
2680,16804,2.5,4,10,1114339.0
3530,20379,2.5,4,11,1193165.0
2920,10866,2.5,4,10,914201.0
4280,20296,3.25,4,11,2118989.0
1710,6929,2.5,4,7,365630.0
1860,4200,2.25,3,8,539479.0
2410,4560,2.25,4,9,947056.0
1590,4600,1.0,3,7,531356.0
2270,5060,1.75,3,8,699250.0
2080,4301,1.75,4,8,656486.0
2380,4876,2.25,4,9,797460.0
3180,4010,3.5,4,9,858482.0
1900,4764,1.75,2,8,666313.0
1660,2700,2.25,2,7,304412.0
920,6750,1.0,3,7,649791.0
5390,14266,4.5,4,12,2288884.0
5020,10125,3.75,4,10,755381.0
3680,9450,4.5,4,10,1920565.0
3180,10648,3.5,3,11,1911767.0
4140,16614,2.75,5,9,1700718.0
5460,16200,4.75,5,12,3458813.0
3620,17442,4.0,3,8,1261361.0
4010,16304,3.5,4,11,1716252.0
4690,8100,4.5,4,11,873412.0
4140,16200,3.5,4,11,2203279.0
3600,16530,4.0,5,8,1296685.0
2160,8212,2.0,4,7,688149.0
1950,7350,2.0,4,7,532762.0
2430,14000,1.75,4,7,626228.0
3870,13788,3.5,4,10,1048037.0
3870,13788,3.5,4,10,993855.0
3540,18168,2.5,4,10,1056724.0
4000,11607,3.0,4,10,1039269.0
4830,14594,2.5,5,12,1320998.0
1830,5500,2.5,4,7,483280.0
2980,4000,3.0,4,9,1036778.0
1490,7706,1.75,3,7,342439.0
2110,10324,2.0,3,7,333474.0
1660,7599,2.5,3,7,356054.0
1740,8749,2.5,3,7,336126.0
1240,6788,1.5,3,7,191025.0
1070,8886,1.5,3,7,264149.0
1830,7339,2.5,3,7,352518.0
1910,7210,1.75,4,7,308993.0
1690,6945,2.25,3,7,286059.0
1750,8313,1.75,3,7,345476.0
1730,8400,1.0,3,6,256188.0
1120,8666,1.0,3,6,268308.0
1120,8666,1.0,3,6,273492.0
1170,9750,1.5,3,7,267383.0
1820,22140,1.75,3,7,368246.0
1200,12012,1.0,3,7,316573.0
1450,11625,1.75,3,7,245514.0
1450,11625,1.75,3,7,306305.0
1190,9548,1.5,3,7,288804.0
1100,16587,1.0,3,7,305574.0
1650,13432,1.75,4,7,304001.0
1630,20750,2.5,5,7,238971.0
1310,12707,1.75,4,7,273348.0
1310,12707,1.75,4,7,267647.0
1220,6784,1.0,2,7,370222.0
1030,6621,1.0,4,6,228602.0
1810,6546,2.75,4,8,406113.0
1230,6778,2.0,3,8,381490.0
1060,9450,1.0,3,6,276636.0
1060,9975,1.0,3,6,249732.0
1450,9450,1.0,3,6,282664.0
1450,9450,1.0,3,6,174131.0
1330,6682,1.0,4,6,954921.0
2120,9442,2.0,4,7,509454.0
2240,7198,2.5,3,8,345343.0
2050,7450,3.0,4,8,381487.0
2420,7423,2.5,3,8,380677.0
1320,7600,1.0,3,7,361810.0
1390,11340,1.5,3,7,215843.0
1390,11340,1.5,3,7,276560.0
1830,11880,1.75,3,7,330910.0
1710,10959,2.0,3,7,437192.0
2410,20000,2.5,4,7,499196.0
1440,28516,1.5,3,7,474921.0
2630,27106,2.5,3,7,576848.0
2050,25331,1.75,3,8,561347.0
2290,11995,2.75,4,7,525691.0
1740,9852,1.75,3,7,393443.0
1730,12090,2.75,3,7,380459.0
2660,10004,2.75,3,7,505263.0
2120,10121,2.25,3,7,460738.0
1620,10568,1.75,3,7,410754.0
2050,12229,2.75,3,8,610807.0
2330,11424,2.25,3,8,629230.0
2050,12000,2.5,3,6,461707.0
2050,12000,2.5,3,6,359295.0
1540,7500,2.0,5,6,217314.0
2140,7500,3.0,4,7,358502.0
1760,10800,2.0,4,7,426538.0
5190,23716,4.5,5,11,2104836.0
3390,6117,3.5,4,9,689520.0
3440,4987,3.5,4,9,705234.0
3440,4987,3.5,4,9,585471.0
2810,4984,2.5,3,9,599302.0
2810,4984,2.5,3,9,516187.0
2810,4984,2.5,3,9,608607.0
3250,6047,2.5,4,9,679429.0
3310,5578,2.5,4,9,680883.0
3250,6984,2.5,4,9,740983.0
2950,6986,2.5,3,9,653418.0
2960,5777,2.5,3,9,576208.0
3250,4977,2.5,4,9,698330.0
3250,4977,2.5,4,9,733663.0
2960,4947,2.5,4,9,617061.0
2730,4965,2.5,3,9,672442.0
3270,6129,2.5,5,9,690953.0
2960,5928,2.5,4,9,752225.0
3270,6231,2.5,4,9,662056.0
3053,5527,2.5,4,9,627043.0
2960,5087,2.5,3,9,668510.0
2850,6655,2.5,3,9,710391.0
2520,4852,2.5,3,9,744581.0
2510,5029,2.5,3,9,683521.0
2990,5256,2.5,3,9,704060.0
2660,5273,2.5,4,9,722135.0
3040,5326,2.5,3,9,642017.0
3040,5326,2.5,3,9,592273.0
3040,5326,2.5,3,9,539281.0
2870,5490,2.5,3,9,601516.0
3030,8093,3.5,4,9,787086.0
3030,8093,3.5,4,9,592899.0
3080,7363,2.5,3,9,725059.0
3080,7363,2.5,3,9,488931.0
3080,5252,2.5,3,9,745119.0
2840,6252,2.5,4,9,743574.0
2840,6252,2.5,4,9,665032.0
1480,7935,2.5,3,7,419649.0
1970,8505,2.5,4,7,378742.0
3120,4950,3.5,4,10,920920.0
2840,4468,3.5,3,10,853077.0
2310,5940,2.5,3,8,570586.0
2310,5940,2.5,3,8,643754.0
1360,8541,1.0,5,5,301268.0
3150,4461,3.25,6,7,417877.0
3420,4620,2.5,4,7,362944.0
960,4200,1.0,2,6,316852.0
1290,4000,1.0,3,7,358323.0
2180,4066,1.75,4,6,189492.0
1180,9261,1.0,2,7,375584.0
1600,5000,2.5,4,7,280759.0
1600,5000,2.5,4,7,353600.0
1970,7650,1.75,3,7,513208.0
2310,7296,3.5,5,8,501671.0
1630,5400,1.75,4,7,407570.0
1630,5400,1.75,4,7,423277.0
1480,11200,1.75,4,7,354678.0
1460,29285,1.5,3,7,396931.0
1560,7980,1.0,4,7,619122.0
2450,7910,3.0,4,7,351290.0
960,7980,2.0,3,6,295659.0
1070,3713,1.0,3,6,592887.0
1070,3713,1.0,3,6,444341.0
1540,3960,1.75,3,7,428926.0
2670,3865,2.75,3,9,347934.0
1240,2878,1.5,3,7,416306.0
1960,4635,2.75,4,7,519193.0
1190,6180,1.0,2,7,434361.0
1190,6180,1.0,2,7,505523.0
1600,6180,1.5,4,6,462169.0
2840,4120,3.0,4,8,889086.0
2840,4120,3.0,4,8,890486.0
4330,6180,3.25,4,9,1415149.0
1640,6180,1.0,3,7,499054.0
2080,6120,1.75,3,8,598194.0
2760,10947,2.25,3,8,698691.0
2760,10947,2.25,3,8,681590.0
1630,12404,1.75,3,8,506546.0
1810,7909,2.25,3,8,530732.0
1420,7485,2.0,3,8,455068.0
1710,8998,2.5,3,8,480602.0
1950,7761,2.25,4,8,599357.0
3380,36291,3.25,3,10,847545.0
2460,40635,2.25,4,8,759225.0
2260,40635,2.5,3,9,542099.0
2140,40635,1.75,3,8,497123.0
1350,4800,2.0,2,6,347108.0
860,5000,1.0,2,7,388409.0
960,6250,1.0,2,6,433462.0
1790,5375,2.0,3,6,356543.0
1240,5796,2.0,2,7,418089.0
800,5040,1.0,2,6,315882.0
790,5040,1.0,2,6,292121.0
830,5796,1.0,2,6,352400.0
700,5040,0.75,1,6,242098.0
1850,5040,2.5,4,7,316481.0
840,5040,1.0,2,6,351580.0
1760,5140,2.0,4,7,407402.0
1640,5850,1.0,2,6,417842.0
1120,6500,1.0,3,6,399048.0
2180,6500,2.5,3,7,437924.0
1640,6630,1.0,2,6,353216.0
800,7260,1.0,2,7,322554.0
2060,4209,2.5,3,7,535739.0
910,4920,1.0,3,6,394963.0
1620,5289,2.0,3,6,358543.0
1580,6396,1.75,4,6,368271.0
790,6765,1.0,2,6,378754.0
2380,8280,2.25,4,8,589474.0
2140,8282,2.5,4,8,543743.0
2410,42397,2.5,4,10,723102.0
2790,36032,2.5,4,10,728347.0
1140,9800,1.5,3,7,378966.0
2480,9230,3.5,4,8,630557.0
2150,9250,2.25,3,8,565172.0
2930,10030,3.5,4,7,800704.0
2310,6650,2.5,4,8,432058.0
1800,9597,2.25,3,7,333902.0
2600,57063,2.5,5,8,579675.0
1800,11200,1.75,3,8,615549.0
1960,4640,2.25,4,8,762614.0
1960,4640,2.25,4,8,801178.0
4300,8400,2.75,4,8,908138.0
2220,4200,2.25,4,8,774357.0
2240,5500,1.75,3,7,550569.0
4340,5500,3.5,4,10,1213191.0
1670,5375,1.75,3,7,647877.0
1100,4027,1.0,3,7,472571.0
2730,4268,2.75,4,9,1184302.0
2730,4268,2.75,4,9,1067419.0
1970,3825,2.0,3,8,696902.0
1700,5800,1.5,4,7,607821.0
1700,5800,1.5,4,7,699250.0
2020,5800,1.75,3,7,656459.0
1810,4600,1.75,2,8,571576.0
800,4600,1.0,1,5,330760.0
1940,4600,2.0,3,7,658340.0
3790,12640,2.75,4,9,761029.0
3850,13320,2.5,4,9,577655.0
2020,7500,2.0,3,7,417009.0
1360,4320,2.0,4,7,302793.0
1360,7500,1.5,4,6,413844.0
1360,7500,1.0,4,6,349346.0
2280,2432,2.5,4,8,722544.0
2160,2578,2.25,2,8,673628.0
2160,2578,2.25,2,8,700709.0
1280,1164,2.25,2,8,509892.0
1280,1265,2.25,2,8,493922.0
1290,1000,1.5,3,7,507988.0
2630,5000,2.25,3,8,825642.0
1840,1500,3.25,2,8,647626.0
1840,1500,3.25,2,8,654853.0
2080,2250,4.0,3,8,774050.0
1860,3750,1.5,3,7,566883.0
1350,4000,1.75,3,7,601379.0
1350,4000,1.75,3,7,715608.0
2430,4538,3.0,6,7,709744.0
1100,5000,1.0,4,7,472515.0
680,4850,1.0,2,6,405757.0
800,2880,1.0,2,7,395779.0
2420,6174,1.75,3,8,629547.0
2140,40173,2.5,3,8,531206.0
2140,40173,2.5,3,8,602029.0
1350,1419,2.5,3,8,528722.0
990,1343,1.5,3,8,441725.0
2019,4435,2.5,4,8,362257.0
2620,4558,2.5,3,7,326439.0
1690,9391,1.5,4,7,393602.0
1100,7200,1.0,3,7,385662.0
1740,8373,1.75,3,7,375388.0
1770,8465,2.5,4,7,482616.0
1280,8033,1.75,3,7,408942.0
2440,9451,2.75,4,8,672226.0
2440,9451,2.75,4,8,714691.0
3810,9360,3.75,5,10,691836.0
2500,8680,2.75,5,7,588258.0
1770,11958,2.0,4,8,624174.0
1690,8489,1.75,3,7,784876.0
990,6537,1.0,2,6,254172.0
1100,8608,1.0,3,6,282633.0
1100,6350,1.0,2,6,313623.0
2930,5969,3.5,3,8,568214.0
3520,6864,2.75,4,8,912369.0
990,4920,1.75,3,6,315138.0
830,6000,1.0,2,6,352987.0
1390,4680,1.0,2,6,354639.0
620,4760,1.0,2,6,327206.0
620,4760,1.0,2,6,311839.0
2030,4840,2.25,4,8,801842.0
1790,4840,1.5,3,7,465726.0
750,5280,1.0,2,6,380784.0
1030,8230,1.5,3,7,303064.0
1290,7554,1.75,3,6,337915.0
1000,13515,1.0,3,6,290400.0
2420,11250,3.0,5,8,458427.0
1720,10710,1.75,3,7,331624.0
1480,7650,1.75,3,7,326155.0
3050,9099,2.75,4,8,470376.0
2090,12026,1.75,3,7,284153.0
2350,7800,1.75,5,8,605374.0
1290,7952,2.0,3,7,296444.0
2240,7280,2.5,4,7,456221.0
2240,7280,2.5,4,7,311056.0
4050,28010,4.0,4,10,1078783.0
1790,7311,2.25,4,7,409137.0
1860,8505,2.25,3,7,357809.0
1520,2550,1.5,3,7,396405.0
1620,8665,2.0,3,7,292840.0
1110,919,1.5,3,8,389964.0
1070,1974,2.0,2,8,381386.0
2410,4513,2.5,3,9,584895.0
2410,4513,2.5,3,9,636427.0
2190,3878,2.5,3,9,597333.0
2400,3713,2.5,4,9,605937.0
1440,8505,1.75,3,7,309695.0
1320,7125,1.75,3,7,294298.0
1320,7733,1.75,3,7,265900.0
1240,11000,1.75,3,7,303213.0
2300,22445,2.5,4,8,499792.0
1900,21787,2.5,3,8,435328.0
2700,21781,2.5,4,8,215172.0
2040,21781,2.5,4,8,482287.0
2550,21781,2.5,3,8,562961.0
1220,3231,1.0,4,6,382880.0
2000,9112,2.5,4,7,396695.0
1550,2068,2.25,2,7,399121.0
1550,2079,2.25,2,7,410808.0
1420,1355,2.25,2,7,320739.0
1460,1396,2.25,2,7,358711.0
1420,2000,2.25,2,7,396352.0
1420,1245,2.25,2,7,349689.0
1420,1245,2.25,2,7,339826.0
1550,1826,2.25,2,7,383479.0
1420,1245,2.25,2,7,349494.0
1550,1826,2.25,2,7,404199.0
1460,1328,2.25,2,7,385419.0
1550,1955,2.25,2,7,421740.0
1550,1955,2.25,2,7,395261.0
1420,1600,2.25,2,7,347613.0
1550,2190,2.25,2,7,392426.0
1420,1200,2.25,2,7,317563.0
1420,1200,2.25,2,7,333927.0
1550,2001,1.75,2,7,439124.0
1550,1827,2.25,2,7,412192.0
1420,1827,2.25,2,7,348069.0
1420,1827,2.25,2,7,329593.0
1420,1246,2.25,2,7,348120.0
1550,1826,2.25,2,7,366381.0
1550,1824,2.25,2,7,361362.0
1460,1607,2.25,2,7,355767.0
1550,2285,2.25,2,7,370802.0
1110,13888,1.5,2,8,733300.0
900,3742,1.0,2,6,478003.0
1660,8914,1.0,1,6,542450.0
2846,5750,2.5,4,9,475233.0
3025,5750,2.0,4,9,502072.0
2846,6030,2.5,4,9,475190.0
3025,6600,2.5,4,9,497401.0
2533,6337,3.0,4,9,495683.0
3167,5733,2.5,4,9,529747.0
2687,5727,3.0,4,9,496140.0
2769,5706,2.5,4,9,491057.0
2980,14999,2.5,3,9,801436.0
2800,15963,2.5,4,8,471946.0
3330,13511,2.5,3,9,689013.0
1730,9360,1.75,3,8,310148.0
2570,7875,2.75,4,7,431985.0
610,7080,1.0,1,6,360600.0
2980,5603,2.75,5,9,719498.0
2880,5240,2.75,4,9,750121.0
2970,6081,2.75,5,9,755399.0
3220,8513,2.75,5,9,826744.0
3100,6684,2.5,4,9,760722.0
2980,5300,2.5,5,9,762963.0
2980,5876,2.5,5,9,741353.0
3660,9825,3.25,4,10,1099870.0
